"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL575574";"";"0";"558.17";"2";"5.47";"14";"O=C(CCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(NCc2cccs2)CC1";"Ki";"'='";"6888.0";"nM";"5.16";"";"";"UO_0000065";"9.25";"0.19";"-0.31";"7.40";"False";"CHEMBL1052804";"Displacement of [3H]Arg8-vasopressin from human vasopressin V1a receptor expressed in CHO-K1 cells by Packard Topcount scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154589";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307512";""
"CHEMBL583084";"";"0";"643.83";"1";"4.20";"30e";"COc1ccc(CNC2CCN(S(=O)(=O)CCC3CCc4ccccc4N3S(=O)(=O)c3ccc(OC)cc3OC)CC2)cc1";"Ki";"'='";"4926.0";"nM";"5.31";"";"";"UO_0000065";"8.24";"0.16";"1.11";"4.64";"False";"CHEMBL1052804";"Displacement of [3H]Arg8-vasopressin from human vasopressin V1a receptor expressed in CHO-K1 cells by Packard Topcount scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154589";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307512";""
"CHEMBL244243";"SRX246";"2";"771.88";"2";"6.60";"53";"C[C@@H](NC(=O)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1";"Ki";"'='";"1.27";"nM";"8.90";"";"";"UO_0000065";"11.53";"0.22";"2.30";"8.68";"False";"CHEMBL891881";"Binding affinity for human cloned vasopressin V1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146370";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL314290";"";"0";"568.07";"2";"6.13";"28";"COc1ccc(C(=O)Nc2ccc(C(=O)N3C[C@H]4COCCN4Cc4ccccc43)c(Cl)c2)c(-c2ccccc2)c1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL819379";"Inhibition of [3H]AVP binding to recombinant human vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146755";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL563771";"";"0";"392.39";"0";"3.68";"10";"COc1ccc(-n2c(C)nnc2-c2cnc(Oc3ccc(F)cc3C)cn2)cn1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1059544";"Antagonist activity at human cloned vasopressin V1A receptor by cell based beta-lactamase assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152916";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1083704";"";"0";"453.58";"1";"7.30";"13e";"COc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)ccc1-c1cccc2c1oc1ccccc12";"Ki";"'='";"38.9";"nM";"7.41";"";"";"UO_0000065";"16.34";"0.30";"0.11";"17.36";"False";"CHEMBL1120488";"Displacement [3H]Arg human recombinant Vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL515660";"";"0";"486.55";"0";"4.43";"12";"COc1ccc(S(=O)(=O)N(Cc2ccc(-c3ccccc3C#N)cn2)c2ccc(OC)nc2)cc1";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1025691";"Antagonist activity at human recombinant vasopressin V1a receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154542";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL458634";"";"0";"495.99";"1";"5.21";"13";"COc1ccc(S(=O)(=O)N(Cc2ccc(-c3ccccc3Cl)cn2)c2ccc(OC)nc2)cc1";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1025691";"Antagonist activity at human recombinant vasopressin V1a receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154542";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL466762";"";"0";"396.81";"0";"3.90";"19";"COc1ccc(-n2c(C)nnc2-c2cnc(-c3cccc(F)c3Cl)cn2)cn1";"Ki";"'='";"732.0";"nM";"6.13";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL974599";"Antagonist activity at vasopressin V1a receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155900";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL469005";"";"0";"413.44";"0";"3.12";"17";"COCc1nnc(-c2cnc(-c3ccc(C#N)cc3C)cn2)n1-c1ccc(OC)nc1";"Ki";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL974599";"Antagonist activity at vasopressin V1a receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155900";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL475395";"";"0";"349.47";"0";"4.69";"12e";"Cc1cc(C(=O)N(CC2CC2)CC2CCCO2)ccc1-c1ccccc1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1024626";"Antagonist activity at human vasopressin V1a receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141024";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL1790721";"";"0";"1309.45";"None";"None";"7";"CC[C@@H](C)[C@H]1NC(=O)[C@H](c2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O";"Ki";"'='";"107.0";"nM";"6.97";"";"";"UO_0000065";"5.32";"None";"None";"None";"False";"CHEMBL820277";"Binding affinity for human Vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135468";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL1790729";"";"0";"1312.45";"None";"None";"6";"CC[C@@H](C)[C@H]1NC(=O)[C@H](c2ccc(O)cc2)NC(=O)C(O)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](C(C)O)NC1=O";"Ki";"'='";"17.3";"nM";"7.76";"";"";"UO_0000065";"5.91";"None";"None";"None";"False";"CHEMBL820277";"Binding affinity for human Vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135468";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL1161978";"";"0";"2060.67";"None";"None";"[Lys8(Alexa 488) ]PVA";"CC1CC(C)(C)Nc2c1cc1c(c2S(=O)(=O)O)OC2C(=C1c1c(Cl)c(SCC(=O)NCCCCCC(=O)N(C(=O)[C@H]3CCN(C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](Cc4ccc(O)cc4)N(C)C(=O)CCc4ccc(O)cc4)C3)[C@@H](CCCCN)C(N)=O)c(Cl)c(Cl)c1C(=O)O)CC1C(=NC(C)(C)CC1C)C2S(=O)(=O)O";"Ki";"'='";"0.09";"nM";"10.05";"";"";"UO_0000065";"4.87";"None";"None";"None";"False";"CHEMBL895348";"Displacement of [3H]AVP from human vasopressin V1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148807";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL328079";"";"0";"493.97";"0";"4.90";"19";"Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2C[C@H]3COCCN3Cc3ccccc32)c(Cl)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.17";"0.27";"2.10";"11.31";"False";"CHEMBL819377";"Inhibition of [3H]AVP binding to recombinant human vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146755";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL268306";"";"0";"1054.27";"None";"None";"6";"CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O";"Ki";"'='";"44.1";"nM";"7.36";"";"";"UO_0000065";"6.98";"None";"None";"None";"False";"CHEMBL820278";"Binding affinity against human vasopressin V1a receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149164";"1";"Scientific Literature";"J. Med. Chem.";"2004";"CHEMBL3308072";""
"CHEMBL2369848";"";"0";"1094.31";"None";"None";"8";"NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cccs2)C(=O)N[C@@H](CC(N)=O)C(=O)N1";"Ki";"'='";"63.3";"nM";"7.20";"";"";"UO_0000065";"6.58";"None";"None";"None";"False";"CHEMBL820278";"Binding affinity against human vasopressin V1a receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149164";"1";"Scientific Literature";"J. Med. Chem.";"2004";"CHEMBL3308072";""
"CHEMBL423868";"";"0";"533.70";"2";"6.49";"12";"Cc1cc(NC(=O)c2ccccc2-c2ccccc2)ccc1C(=O)N1CC2CSCCN2Cc2ccccc21";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL819379";"Inhibition of [3H]AVP binding to recombinant human vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146755";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL429725";"";"0";"1471.59";"None";"None";"9";"CN(C(=O)CCc1ccc(O)cc1)[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N(C(=O)c1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21)[C@@H](CCCCN)C(N)=O";"Ki";"'='";"0.23";"nM";"9.64";"";"";"UO_0000065";"6.55";"None";"None";"None";"False";"CHEMBL820283";"Displacement of [125I]- HO-LVA from human Vasopressin V1a receptor in membranes of CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132193";"1";"Scientific Literature";"J. Med. Chem.";"1999";"CHEMBL3308072";""
"CHEMBL93195";"";"0";"554.12";"2";"6.84";"15";"O=C(Nc1ccc(C(=O)N2CC3CSCCN3Cc3cccc(Cl)c32)cc1)c1ccccc1-c1ccccc1";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL819379";"Inhibition of [3H]AVP binding to recombinant human vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146755";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL489387";"";"0";"391.44";"0";"2.68";"9";"CCOc1ccc(-c2nnc(Cn3nccn3)n2-c2ccc(OC)nc2)cc1C";"Ki";"'='";"214.0";"nM";"6.67";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL987071";"Antagonist activity at human vasopressin V1a receptor by cell based beta-lactamase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144202";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL32404";"";"0";"609.56";"1";"4.09";"4i";"O=C(Cn1cnc(C(F)(F)F)cc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1";"Ki";"'='";"3981.07";"nM";"5.40";"";"";"UO_0000065";"8.86";"0.17";"1.31";"4.25";"False";"CHEMBL819383";"Compound was tested for its ability to displace vasopressin from human Vasopressin V1a receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135117";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL314908";"";"0";"565.81";"2";"7.66";"22";"Cc1nnc(-c2ccc(-c3ccccc3)cc2)n1-c1ccccc1OCCCCCCCCCCN1CCN(C)CC1";"Ki";"'='";"39.4";"nM";"7.41";"";"";"UO_0000065";"13.09";"0.24";"-0.26";"15.95";"False";"CHEMBL820276";"Binding affinity at cloned human Vasopressin V1a receptor stably expressed in CHO cells, using [3H]AVP as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135435";"1";"Scientific Literature";"J. Med. Chem.";"2002";"CHEMBL3308072";""
"CHEMBL510500";"";"0";"587.03";"2";"6.10";"1o";"Cc1ccn(-c2ccc(C(=O)N3CCC(F)(F)/C(=C\C(=O)NCc4nc5ccccc5[nH]4)c4ccccc43)c(Cl)c2)n1";"Ki";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"12.17";"0.23";"1.04";"7.45";"False";"CHEMBL1022360";"Displacement of [3H]vasopressin from human V1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153428";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL478902";"";"0";"457.86";"0";"4.99";"1q";"Cc1ccn(-c2ccc(C(=O)N3CCC(F)(F)/C(=C\C(=O)O)c4ccccc43)c(Cl)c2)n1";"Ki";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"11.36";"0.22";"0.21";"6.89";"False";"CHEMBL1022360";"Displacement of [3H]vasopressin from human V1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153428";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL521597";"";"0";"513.93";"1";"3.50";"1w";"Cc1ccn(-c2ccc(C(=O)N3CCC(F)(F)/C(=C\C(=O)NCC(N)=O)c4ccccc43)c(Cl)c2)n1";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.39";"0.28";"3.90";"6.71";"False";"CHEMBL1022360";"Displacement of [3H]vasopressin from human V1a receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1889";"Vasopressin V1a receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153428";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3308072";""
